activity_id,activity_name,actor.session.created_time_dt,actor.session.issuer,actor.session.uid,actor.user.groups,actor.user.name,app_name,category_name,category_uid,class_name,class_uid,cloud.account_uid,connection_info.protocol_name,dataSource.category,dataSource.name,dataSource.vendor,device.hostname,device.hw_info.serial_number,device.imei,device.imsi,device.uid,dst_endpoint.hostname,dst_endpoint.intermediate_ips,dst_endpoint.ip,dst_endpoint.location.region,dst_endpoint.mac,dst_endpoint.port,duration,event.type,message,metadata.log_name,metadata.logged_time_dt,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.sequence,metadata.version,monitor,observables,session,severity,severity_id,src_endpoint.hostname,src_endpoint.intermediate_ips,src_endpoint.ip,src_endpoint.location.region,src_endpoint.mac,src_endpoint.port,status,status_id,thread,time,timestamp,traffic.bytes,traffic.bytes_in,traffic.bytes_out,traffic.packets,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action_flags,unmapped.action_source,unmapped.action_value,unmapped.category_of_app,unmapped.characteristic_of_app,unmapped.chunks_received,unmapped.chunks_sent,unmapped.chunks_total,unmapped.container_id,unmapped.container_of_app,unmapped.content_version,unmapped.dg_hier_level_1,unmapped.dg_hier_level_2,unmapped.dg_hier_level_3,unmapped.dg_hier_level_4,unmapped.direction_of_attack,unmapped.dst_category,unmapped.dst_dag,unmapped.dst_edl,unmapped.dst_model,unmapped.dst_osfamily,unmapped.dst_osversion,unmapped.dst_profile,unmapped.dst_user,unmapped.dst_uuid,unmapped.dst_vendor,unmapped.ep_assoc_id,unmapped.file,unmapped.file_digest,unmapped.file_type,unmapped.flags,unmapped.from_zone,unmapped.http2_connection,unmapped.http_headers,unmapped.http_method,unmapped.inbound_if,unmapped.is_saas_of_app,unmapped.justification,unmapped.link_change_count,unmapped.link_switches,unmapped.nat_dst_port,unmapped.nat_src_port,unmapped.nsdsai_sd,unmapped.nsdsai_sst,unmapped.nssai_sst,unmapped.offloaded,unmapped.outbound_if,unmapped.parent_session_id,unmapped.parent_start_time,unmapped.partial_hash,unmapped.pcap_id,unmapped.pod_name,unmapped.pod_namespace,unmapped.policy_id,unmapped.ppid,unmapped.reason,unmapped.receipent_of_email,unmapped.referrer,unmapped.repeat_count,unmapped.report_id,unmapped.risk_of_app,unmapped.rule_matched,unmapped.rule_matched_uuid,unmapped.sanctioned_state_of_app,unmapped.sdwan_cluster,unmapped.sdwan_cluster_type,unmapped.sdwan_device_type,unmapped.sdwan_site,unmapped.sender_of_email,unmapped.serial_number,unmapped.session_end_reason_value,unmapped.session_owner,unmapped.severity,unmapped.src_category,unmapped.src_dag,unmapped.src_edl,unmapped.src_model,unmapped.src_osfamily,unmapped.src_osversion,unmapped.src_profile,unmapped.src_uuid,unmapped.src_vendor,unmapped.sub_type,unmapped.subcategory_of_app,unmapped.subject_of_email,unmapped.technology_of_app,unmapped.threat_category,unmapped.threat_id,unmapped.to_zone,unmapped.tunnel_type,unmapped.tunneled_app,unmapped.url_category_list,unmapped.url_category_value,unmapped.url_idx,unmapped.user_agent,unmapped.vsys,unmapped.vsys_name
1,Open,9710/35/71 23:41:62,brian.hughes@samplemailing.co,42d0d22a-7f8a-4966-9754-257b6e525eb4,,Nova Frostbane,ServiceNow,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,NAS-STOR01-UAT,1231231,,0,1f44e110-3f62-426d-bdff-7c4281b5e990,,[3.8.9.3],203.0.113.9,United States,,161,4,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,2.0.7-GZ.4,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,GW-FW03-STAGE,10.0.0.5,203.0.113.2,United States,,09384,Success,1,log_2,6586-04-67E90:74:65.856-88:03,1706649462346864640,56,89,5,1,7,7,Network Activity: Open,400101,5t1793342451219927,ZdOt-BCJmhj,rAIhj,fIxrQotcRL,"""Ghl-FlnSS-GhSWMxpYneTLp,vCNXRNiVS-int""",3,5,0,,vOit,,06,5,5,1,,,,,,,,,,,,6,,,,9m8,jYxvRp,2,,,oysyUaMQ1/1,Ej,,4,,2,1,,,,1,YzKpfzYO6/1,5,,,,,,,,,,,4,,9,ZCzalfFgt-ZBBOnfq,Z0s952y5-0q9S-302U-l276-20054040999N,fw,,,,,,,J/h,,,,,,,,,,,,Gbhei,EOfqkcrrGtOikm,,uBSOBa-tYXyLG,,,fpnDeN,b/O,ypLV-OYFO,,ZEh,,,VQJQ4,
4,Fail,4394/93/61 18:08:37,chris.martin@example.com,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,Thunder Hammerstrike,DocuSign,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,NAS-STOR01-UAT,6456456,,0,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,[9.3.3.9],10.0.0.5,United States,,995,7,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,4.6.7-Br.3,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,172.16.0.5,198.51.100.6,Mexico,,25246,Failure,2,log_2,2975-60-65x49:38:88.851-19:19,1706649462346864640,13,08,3,8,4,8,Network Activity: Fail,400104,8b3306233067985622,pkux-ihserQ,IuFK,VmaLlPX,,6,9,9,,,,67,7,1,4,,,,,,,,,,,,9,,,,9u2,aefWUrm,5,,,SrUCCmIp4/8.590,za,,7,,2,4,,,,9,,0,,,,,,,,,,,2,,5,Xe_CAH_HCjC_reCCe_uVAVIKk_vEVisgN,1cR55tDn-04Qz-6N4m-33j9-66882Js35711,Vi,,,,,,,UZWyll-tjqU,,,,,,,,,,,,MacS,joVhQhA,,esxRxea,,,ktrzcA,E/T,qQO-TGofcovCiR,,BzW,,,rLIm3,
1,Open,2092/00/36 65:28:62,laura.moore@sandboxmail.co,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,,Nova Frostbane,GitHub,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,6456456,,0,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,[6.8.9.9],192.168.0.8,Russia,,53,4,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,8.2.6-Dx.7,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,203.0.113.3,192.0.2.7,Germany,,44497,Success,1,log_2,3003-47-69p64:94:63.639-44:89,1706649462346864640,54,11,5,7,0,2,Network Activity: Open,400101,2C3030296964338506,Yokc-bOIOxp,MpmLa,OnvtrHxIuU,"""oUkx-uF-tPvbYRb,gfK-glXVE-bdbUlBLVWorRg,wyhdeEFbM-lnn""",6,2,0,,frJ,,47,8,4,1,,,,,,,,,,,,2,,,,9p8,hJONeA,6,,,DXlqDr.973,ps,,5,,2,4,,,,0,WSrYGdkA5/9,8,,,,,,,,,,,2,,8,MtrZEGmfS-gtmnwVj,y7P296n0-7L2Q-710c-z090-18459201375E,ul,,,,,,,S/T,,,,,,,,,,,,gdrpy,ZZikHyQElGLLMp,,SgNqkmg-EkCuqXbV,,,AgmbnX,t/B,bWX-xoeA,,tOU,,,Wceh9,
4,Fail,2607/81/83 97:14:51,daniel.ward@virtualmail.io,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,,Celestia Thunderstorm,Slack,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,6456456,,0,81d09fe3-3560-47fb-b1a7-3035a8252bbd,,[5.0.3.7],172.16.0.9,United States,,995,4,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,8.2.9-eb.4,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,LB-LOAD02-DR,10.0.0.5,192.0.2.4,Mexico,,22716,Failure,2,log_2,9251-40-47N28:72:16.138-87:12,1706649462346864640,24,79,8,2,1,2,Network Activity: Fail,400104,2v3382954620824224,OqWq-XWyNWA,KkYG,yYigpuJ,,7,5,4,,,,47,8,2,6,,,,,,,,,,,,1,,,,0t3,lnPyZWE,4,,,fWvZfyvc3/5.348,GY,,1,,8,2,,,,4,,6,,,,,,,,,,,3,,4,Xg_wMG_AImK_HsgCo_vpyUosV_ShSZfSR,4bt06XNT-05ub-1k5U-64D8-55844hM50568,Wk,,,,,,,jnfaPL-eXBT,,,,,,,,,,,,Yzdq,JEHPStl,,KPLCFTM,,,RHf,U/P,MBq-EeblWjhxfY,,CDD,,,Hacf4,
4,Fail,5116/84/39 42:13:14,anna.hall@example.com,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,Xena Nebulosa,Box,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,2342342,,0,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,[1.2.0.7],172.16.0.1,China,,443,1,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,9.8.9-qv.2,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,0,FW-PALOALT02-SEC,192.0.2.7,172.16.0.2,Germany,,67618,Failure,2,log_2,8669-78-54d02:60:72.926-32:36,1706649462346864640,68,53,6,5,3,8,Network Activity: Fail,400104,3k5036264156588008,YZBg-fbiPNC,DGuA,WbYZiwZ,,1,0,3,,,,19,8,2,3,,,,,,,,,,,,2,,,,3o6,XPEgoK,2,,,lGcYLhXs0/0,Tm,,3,,3,1,,,,7,,3,,,,,,,,,,,0,,7,kK_oJc_vdKM_XsqdOeX-cOlmbSzf-LyNpQ,6L842mbj-64l7-9kt2-597x-81X36E92Z694,Nl,,,,,,,NcBaQK-PRSH,,,,,,,,,,,,LUhQ,rWNwMJz,,NolcxmQ,,,ilHGzZm,R/P,YvN-lemFvGdWLK,,tUZ,,,ABOU0,
4,Fail,0654/32/13 00:05:13,sarah.wilson@testingmail.xyz,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,,Ragnarok Shadowblade,Microsoft 365,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,6456456,,0,7f71a485-499e-42f5-9c49-1e2e4cb4870f,,[8.2.7.9],10.0.0.9,United States,,995,6,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,5.5.8-OS.7,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,192.0.2.3,203.0.113.4,United States,,52079,Failure,2,log_2,6510-38-94k44:50:16.685-31:95,1706649462346864640,62,24,1,4,6,9,Network Activity: Fail,400104,3A7443303051161354,ELEn-BFxNin,RhzW,uXKKFFn,,5,1,8,,,,65,6,9,3,,,,,,,,,,,,2,,,,2G6,cCaXMwB,3,,,IdrcvmjH3/4.800,VF,,3,,1,4,,,,0,,6,,,,,,,,,,,8,,9,lv_vAF_FaBp_HpwYR_jfGcALT_tbJtphe,2Tu94aiw-44BR-2U6T-88E7-58359IU37602,WA,,,,,,,hExCRu-nLUD,,,,,,,,,,,,ApPm,FWNLJvW,,VBeKRkw,,,GZA,z/j,EkG-ymiVYnwyXg,,CHO,,,Izua2,
4,Fail,7262/93/75 51:23:50,alice.smith@example.com,f719864a-d489-4483-b8a4-c235cf6f32e1,,Nova Frostbane,Zoom,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-PALOALT02-SEC,6456456,,0,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,,[2.4.2.6],192.168.1.1,Germany,,11211,9,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,5.6.8-Fn.9,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,10.0.0.4,192.168.0.3,Germany,,52333,Failure,2,log_2,5020-00-98a94:36:45.154-59:84,1706649462346864640,15,99,4,7,1,0,Network Activity: Fail,400104,0f6277617129251823,xuum-ztqhGX,meNE,yVbRTEj,,3,8,9,,,,89,1,5,5,,,,,,,,,,,,5,,,,7o8,ZUjPmRl,9,,,dBWQcEbR0/1.208,sD,,5,,2,0,,,,4,,3,,,,,,,,,,,3,,8,vB_You_AZyj_nNlyH_GjFoKNc_aOhXHxC,1JO60TGo-97qV-9H0B-09x2-62556cE56243,zL,,,,,,,vVMElO-WDif,,,,,,,,,,,,Natd,BdrpVSC,,tVHlEvR,,,atAyxT,d/B,aRS-IQCASbifNk,,maP,,,VTXf5,
1,Open,1893/05/82 34:62:52,chris.martin@example.com,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,,Ignatius Inferno,SAP,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,4564363,,0,c4f78908-3834-4e96-8d5b-5a9b4b671951,,[1.6.2.2],203.0.113.0,Canada,,161,4,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,3.8.3-px.2,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,LB-LOAD02-DR,198.51.100.7,203.0.113.1,Mexico,,72947,Success,1,log_2,5810-15-93T99:98:91.920-62:20,1706649462346864640,179,288,2,9,1,2,Network Activity: Open,400101,3F0229139032313216,vnKU-kXIkMS,BTjqc,lDGfiKFJsi,"""iGO-OuSVt-xdFnGovCZZYDY,AYMgmkaMG-cYL""",1,9,3,,ChwX,,57,2,9,8,,,,,,,,,,,,6,,,,1Z4,mZJVZY,5,,,wJbhXL.607,YK,,6,,8,1,,,,2,kJmuksef8/5,9,,,,,,,,,,,9,,7,PqmzboFIP-zmYfIss,V9Q757I2-3R1t-955E-J298-35703303238q,zf,,,,,,,l/p,,,,,,,,,,,,hcFHt,gBAxkYLoexDTHw,,ernuCF-aKlkxE,,,btNmFj,E/X,KPFJ-AeHn,,qkP,,,dxuq3,
1,Open,4907/78/70 87:14:44,ryan.collins@fakemailbox.net,26887007-869d-4ff2-bc5b-44a8c07db4d9,,Xena Nebulosa,Zoom,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,NAS-STOR01-UAT,6456456,,0,cc17f250-7e74-4030-b965-e731d84396db,,[9.8.0.3],172.16.0.2,Mexico,,161,2,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,4.2.8-KU.4,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,172.16.0.2,172.16.0.7,Germany,,70209,Success,1,log_2,7562-86-93p48:43:59.305-76:79,1706649462346864640,086,279,305,2,9,5,Network Activity: Open,400101,9L2792139113832255,NfMZ-PMlwQX,naXGC,BKPXKCcQZR,"""IUw-wSugR-zzGBuVIIpzZYP,KDsHlosFU-bQL""",3,6,9,,vGVL,,03,6,2,7,,,,,,,,,,,,9,,,,2q0,zcuagE,7,,,QxoIzl.835,Ls,,2,,8,4,,,,8,UXlOlAYG6/6,8,,,,,,,,,,,0,,4,Sejnjcfyj-gaYtNVy,e2Y646F4-7x4c-945H-b229-76009600439B,xq,,,,,,,N/O,,,,,,,,,,,,cDyOx,UlLxfOCxHQTRVn,,nntCON-CYVUZW,,,xvsBDj,R/h,dYlwproGoj,,OEu,,,ZLLS7,
5,Refuse,2429/31/10 21:92:19,jessica.clark@mockmailing.org,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,,Luna Moonshadow,Stripe,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,1231123,,0,e2a5f97c-2c65-404f-ae48-571354ca95f7,,[894.797.576.95],192.168.0.8,United States,,30001,1,Refuse,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3453455,4.4.8-HU.7,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,10.0.0.6,192.0.2.5,Germany,,58617,Other,99,log_2,9179-42-67J90:71:99.792-00:99,1706649462346864640,668,026,44,3,5,9,Network Activity: Refuse,400105,8s3936048062299493,DSjv-ekRNyfErTxN,shpjk-UkDz,nUlQJLrUdv,"""XOoP-Oj-GuRFFDa,midT-XR-QjAAzAOV-ZaSx,nHq-TBZzR-VordxNfuOvXeo,yeNfVt-lfkiB-fGaAZsQGIgD,NjOajMfeu-WxD""",8,5,1,,,,06,1,2,2,,,,,,,,,,,,2,,,,2M511920,UfMKBq,8,,,RRWCMHPU4/5,rB,,6,,30113,4105,,,,7,gJWwXknj1/7.606,9,,,,,,,,,,,4,,9,xg_bbf_RDMf_pvpceZA-czJxuDmH-UGqUb,1B038POz-46N8-6NB4-556Q-55O97T95p148,bc,,,,,,,wRAfZt-WwnA,,,,,,,,,,,,UaQC,kelCEwAuB-IpxNqL,,QnJGkVK-MwFqF,,,ZqmOkOI,k/t,SxE,,kcF,,,LWkC1,
5,Refuse,5136/13/89 82:53:02,sarah.wilson@testingmail.xyz,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,,Ignatius Inferno,Snowflake,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,5234242,,0,8b201ded-12c1-4a3b-8a36-df548fa0a745,,[952.370.140.85],127.0.0.1,Canada,,30001,8,Refuse,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,1.4.0-Wd.5,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,FW-EX01-DEV,203.0.113.1,192.168.0.3,Russia,,77740,Other,99,log_2,4694-22-64T40:86:48.410-10:89,1706649462346864640,344,193,10,6,9,4,Network Activity: Refuse,400105,5I1614115324332721,Wkgt-kMDLWIOOsmh,dDywn-Jcot,FRTIiYrvzD,"""UJqw-PW-GLtYbHE,zlnz-mh-QqZnnkFl-iXGo,VtA-FwKSv-UAuncnkZiLlFT,uaWvzm-hLmQH-sfDNslvAzCm,UKvnCObZb-QHR""",6,5,9,,,,95,5,1,9,,,,,,,,,,,,1,,,,7h570864,GbEjCw,5,,,HLpVGrfV3/8,Or,,8,,40210,18934,,,,7,rFvlsJgb0/5.514,1,,,,,,,,,,,1,,5,Gz_hYQ_nJQA_tjYcmFV-egRidkEn-rKYSe,4T292mOd-78f7-3pF3-798p-82r35w64g574,iV,,,,,,,gRAdoo-Xtux,,,,,,,,,,,,qBEd,ZydqqCvFQ-tMyAzi,,qdDBzAJ-PWWnA,,,kTitzNH,j/v,lKD,,skG,,,Cdtv6,
5,Refuse,0408/27/66 58:45:39,bob.jones@fakecorp.net,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,Celestia Thunderstorm,Cloudflare,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,2342342,,0,6a271f0d-af67-4e3b-9dfe-39909bb3e376,,[907.800.355.25],203.0.113.6,United States,,30001,4,Refuse,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,0.2.0-eq.9,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,VM-DEV04-APP,1.1.1.1,192.168.0.8,Canada,,93336,Other,99,log_2,2433-01-85W42:80:88.978-17:49,1706649462346864640,227,801,07,9,5,5,Network Activity: Refuse,400105,0W6845759889757157,WHHJ-VwLtpKiVtjs,APedw-Hohn,vaeVvkMryf,"""HQyc-ua-TwVEOJB,GPrj-lD-YyxjyCKa-DotF,HXB-Ppqeh-nnKlUsupMKFYp,uufgGm-XwPTU-pnZFeTrnjQt,MQVElltQe-RTy""",1,3,6,,,,81,7,1,9,,,,,,,,,,,,2,,,,8Y477993,MGHcfp,6,,,MoMNzRmd5/7,Kv,,3,,83701,51542,,,,8,fTBcRkBL1/0.468,1,,,,,,,,,,,6,,3,fy_mfS_GjYI_cQshicf-ofonqYMT-Hjiny,2z407dmh-16P3-9Yd9-858W-13s28j91S191,rk,,,,,,,vuyemg-mbzI,,,,,,,,,,,,wTuF,aBJGACiTX-iFMsoZ,,TfTkIYV-BzoeL,,,luIhCPZ,z/m,KtG,,vWf,,,ccvQ2,
4,Fail,4516/63/56 49:77:41,anna.hall@example.com,5b6359b4-7600-4b58-9c63-e06b23f9ab87,,Crimson Tempest,Atlassian,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,VM-DEV04-APP,3453455,,0,7f71a485-499e-42f5-9c49-1e2e4cb4870f,,[5.2.8.8],172.16.0.3,United States,,445,8,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,3.9.8-yG.0,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,10.0.0.8,203.0.113.4,Germany,,08357,Failure,2,log_2,3933-50-66n25:07:29.234-55:92,1706649462346864640,37,14,7,7,4,4,Network Activity: Fail,400104,4k3385007753808384,SBuW-TOrJWS,vYtk,eRFGsyX,,4,6,9,,,,96,9,7,6,,,,,,,,,,,,8,,,,3o6,wyxKyjv,5,,,eZmPvVIj9/9.706,Dl,,4,,0,4,,,,1,,3,,,,,,,,,,,0,,2,sq_EXU_EiPI_LXntv_IvKmoPX_AIYpYDh,1fV11xTs-76ww-9X8O-21C1-15116wo49448,eZ,,,,,,,tLsupK-efTW,,,,,,,,,,,,dhhN,sAIpnsa,,YzWwrLy,,,jAdfva,M/S,LqY-fntRgauJee,,Otv,,,RVLc8,
4,Fail,4177/54/92 58:45:55,brian.hughes@samplemailing.co,ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,,Blaze Thunderstrike,Dropbox,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,5234242,,0,7f71a485-499e-42f5-9c49-1e2e4cb4870f,,[8.1.8.9],192.168.0.1,Russia,,7004,0,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,7.9.8-UP.8,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,FW-PALOALT02-SEC,192.168.0.8,10.0.0.4,Germany,,43846,Failure,2,log_2,4051-00-50D65:53:23.135-38:05,1706649462346864640,25,75,5,6,2,0,Network Activity: Fail,400104,4V4094958078033396,LPPs-cfGycW,Jkta,PgTiLUP,,3,2,8,,,,05,6,1,8,,,,,,,,,,,,0,,,,6O5,xcHHgjY,8,,,dfxcoDsr1/3.675,sD,,8,,9,8,,,,7,,6,,,,,,,,,,,3,,3,mn_jJj_aqQj_XkMtl_MSaJgRx_hkQaOsg,3Xy23KTP-30Uj-8K1A-80d2-21362TL37950,zg,,,,,,,ZcMpQf-rPkT,,,,,,,,,,,,dOOp,tRzFmGK,,UyxhHVh,,,DfrGzt,N/v,lBW-wAPkdrBufI,,yDu,,,DDfO0,
1,Open,0410/01/27 65:25:94,daniel.ward@virtualmail.io,b68c8b07-e684-4a23-9c7f-d927c6f23f19,,Crimson Tempest,Adobe Creative Cloud,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,6456456,,0,c47bdf19-daf1-4d46-9b6a-524ea68e833f,,[1.0.3.3],172.16.0.8,United States,,445,2,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,9.0.2-zK.2,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,192.168.0.2,10.0.0.3,United States,,24056,Success,1,log_2,0108-24-24H87:91:50.408-46:07,1706649462346864640,505,932,61,3,6,1,Network Activity: Open,400101,9E5521335686238006,Tkcu-jvzLHY,CtBOb,tIfDgzfa-SzpIEWX,"""XbCU-gC-yaAsvDZk-Xexr,iFQ-lvnTX-iOYWkMVtyZnSs,dzOFNv-zlVPR-jzJFuMPdRhj,tfEQhLjvf-WeG""",6,4,1,,np-Nd-SvP,,58,9,0,6,,,,,,,,,,,,1,,,,2I1,pXJsmb,1,,,NifZHP.066,HV,,1,,5,2,,,,2,jfuEzLhP0/8,1,,,,,,,,,,,5,,5,cbqSqkeWI-FToLoJk,d5A424T9-7p4z-378j-r022-82128598870q,Iw,,,,,,,L/y,,,,,,,,,,,,ppWxi,VLkbuwD-iXmtpN,,nQgTyN-JkiNvG,,,vxPook,A/z,AtedFcDPzN,,WLH,,,LeFb3,
