activity_id,activity_name,actor.session.uid,actor.user.credential_uid,actor.user.email_addr,actor.user.org.uid,actor.user.type,actor.user.type_id,actor.user.uid,api.response.code,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,device.ip,device.is_compliant,device.is_managed,device.os.type,device.os.type_id,dst_endpoint.uid,event.type,http_request.user_agent,message,metadata.correlation_uid,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,service.name,session,severity,severity_id,site.id,src_endpoint.ip,status_detail,status_id,thread,timestamp,type_name,type_uid,unmapped.Actor,unmapped.ActorContextId,unmapped.ActorIpAddress,unmapped.AppAccessContext.CorrelationId,unmapped.AppAccessContext.UniqueTokenId,unmapped.AppId,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AuthenticationType,unmapped.AzureActiveDirectoryEventType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientAppId,unmapped.ClientIP,unmapped.ClientIPAddress,unmapped.ClientInfoString,unmapped.ClientProcessName,unmapped.ClientRequestId,unmapped.ClientVersion,unmapped.DeviceProperties,unmapped.ErrorNumber,unmapped.ExtendedProperties,unmapped.ExternalAccess,unmapped.Folders,unmapped.InterSystemsId,unmapped.InternalLogonType,unmapped.IntraSystemId,unmapped.Item,unmapped.ItemType,unmapped.LogonError,unmapped.LogonType,unmapped.LogonUserDisplayName,unmapped.LogonUserSid,unmapped.MailboxGuid,unmapped.MailboxOwnerSid,unmapped.MailboxOwnerUPN,unmapped.ObjectId,unmapped.Operation,unmapped.OperationCount,unmapped.OperationProperties,unmapped.OrganizationName,unmapped.OriginatingServer,unmapped.ResultStatus,unmapped.SessionId,unmapped.Target,unmapped.TargetContextId,unmapped.UserId,unmapped.UserKey,unmapped.operation,unmapped.recordType,unmapped.userType,user.type,user.type_id,user.uid
99,UserLoginFailed,,,emily.white@example.com,,User,4,5b6359b4-7600-4b58-9c63-e06b23f9ab87,,Uncategorized,0,Base Event,0,5364v6H4-981n-6303-6q47-d449x23V44E9,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:31:19,AzureActiveDirectory,Microsoft,9,49fe3192-6e6a-4a93-9a8c-bcf7c4f8729d,1.7.4,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443410074157,Base Event: Other,99,"[{""Hvuj"":4,""Fk"":""1R8q1Ob4-3195-0kZd-y041-vR645Ux0cP31""}, {""xEOE"":9,""Aq"":""hhIYyTYFWPQ@vCuuaXyJvwaILJGDcOW.UeWyCRKkUNj.IbK""}]",6479i2c0-804H-1909-0x09-i070u02x04h9,057.463.504.58,,,,,18580813-3207-7vz8-FH67-811903321618,,7,,,,752.271.418.78,,,,,,"[{""QrkvB"":""hKXLTbl"",""Xcul"":""GI""}, {""ldWJz"":""ys"",""XnJq"":""ACMwDPoXdMb""}, {""xTpgw"":""90km1366-408Z-3Wu7-p14s-SVx1G8345wk4"",""RvrZ"":""mISszfhNg""}]",90816,"[{""WOaQf"":""HKKDieP"",""gyOn"":""vdgkyCSEXSScUfEquQ""}, {""RsIpw"":""QlbMzFT\/6.3 (VltPJvYZpn; zwcN 97.3; FYodYKl kW 8.7; lkzHhbp\/7.8; pd EDNpnZkVy; eSTAIwCdg; qrl|qLNzBBrlW|fiZtErg\/26.9.1.3628|LWGbFZzdOed)"",""vUEw"":""omrrCIYNX""}, {""BXrrb"":""mUAYI7:bLDxDkcKh"",""ukjR"":""tVTcVzRxeMx""}]",,,8i8939Y9-30Y1-7224-s901-tp1814k03g49,,23f0p445-5G1M-5B1o-5b4C-6oa09714T290,,,OSfWtVcrSZQqNhYEFV,,,,,,,12406694-5597-3BT3-Tw57-139025018962,jjhNeHgfrkcnZiV,,,,,hRnzzFB,,"[{""DGEt"":7,""qL"":""30337853-1441-8Ok8-BC16-440993067406""}]",9625Z6y8-841K-4936-9B54-f407k07V40M4,FizgXMAzZOj@uxPAWHJPtFsMYbWMoPy.YkYbSXiOlAV.jTl,6Y5m0Xo7-0872-3mYo-q876-sM635rY9Yb75,,80,7,WMIY,5,23697760-1070-7aX6-IY36-080611399423
99,UserLoginFailed,,,bob.jones@example.com,,User,8,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,Uncategorized,0,Base Event,0,9478T3e5-241j-1392-4m68-M664Q62P33V9,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:27:21,AzureActiveDirectory,Microsoft,4,1f44e110-3f62-426d-bdff-7c4281b5e990,0.7.6,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443410524887,Base Event: Other,99,"[{""Tmjn"":9,""xr"":""4h3b9qI2-6698-6kxw-O696-eS601ti9OG72""}, {""NcoN"":6,""jE"":""URLgrchnmuC@baZzJJPXFzihqWaIuHY.TEBgtByFKyH.WtV""}]",6388I3x8-374Y-8025-6r50-C832K86c80P3,591.015.827.78,,,,,96325947-9293-5hW5-PE95-690933344822,,7,,,,640.092.774.62,,,,,,"[{""DbgTk"":""zkeqxID"",""IugX"":""RF""}, {""VhQqi"":""Dc"",""BceN"":""hmBakCiEAIk""}, {""AxHpy"":""82Uj9023-401O-0zh5-x43K-CaZ1a2166Nm1"",""CHBT"":""BkhyzfUWQ""}]",80364,"[{""HSCwU"":""tNobEhs"",""DSny"":""EzCPdRFCivkIgAJEJX""}, {""ktfYp"":""cgTsfLc\/2.1 (rkxOiCnitW; Sulk 72.6; EoqUXVE DY 8.2; UpqkIav\/2.7; cI yeUKJEvMz; litroOjph; FoV|YooVQrQCy|EkHdtTU\/50.9.5.2986|zbYKDuPuqRz)"",""lWGe"":""wiHQFfoqO""}, {""xUzcS"":""bGtMH5:PFNqXYvYb"",""IINj"":""WcWYZJRvwdK""}]",,,786779P6-54T3-3695-u44T-7N15kE5968z1,,Z12i810H-04A3-01V5-6keZ-7474u3678086,,,OhHAeUsRyyStrjJmuk,,,,,,,26800975-8147-8nF7-zP67-699096575963,UUrUWsGjoYsaADy,,,,,ClELaRl,,"[{""Vqfj"":4,""JZ"":""49714645-4042-3Pf1-zz09-874130654403""}]",6284m2O0-734H-2818-8e71-D102R97Z01t1,PvBQIrWqnHX@pEDuYEZSCktVhMeUilz.WIxDFSisrHg.FdW,0K1B7tD3-3988-8Wdg-H086-sm649QS6Zq60,,31,1,uXOU,6,64018126-7656-7Mp8-ha46-233274985315
99,UserLoginFailed,,,john.doe@example.com,,User,6,e4d542e8-b6d3-4a33-9a78-376406d188b8,,Uncategorized,0,Base Event,0,2067c3C1-228c-2530-7R68-C587X87T88g1,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:30:46,AzureActiveDirectory,Microsoft,4,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,9.6.2,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443410883895,Base Event: Other,99,"[{""DRNH"":4,""zq"":""1h0j4dR8-9340-1RpJ-c086-nI323LO0ju18""}, {""nfSk"":6,""wQ"":""qhUxzTIkKmM@NnCvpOcwXGUwEpfSRLt.XzSNmAxKqhm.fZB""}]",0245l8o2-020p-6012-7Y35-g988f01A63q2,209.258.033.57,,,,,93565213-4925-5MS3-jH30-796621548445,,2,,,,781.060.063.21,,,,,,"[{""YECps"":""GvpKOXy"",""oFHo"":""Ci""}, {""wecUd"":""fI"",""wmRR"":""pjCzOlWQRyt""}, {""VAxxF"":""63it9813-537h-9TK1-f96g-ePz8r9899Xv4"",""dlDT"":""pinwxrqbK""}]",76225,"[{""kTLkc"":""JzZbctc"",""GoPO"":""bwOyUzFtRNzGULtfGc""}, {""JWDzv"":""zrSrblm\/6.2 (dcNyzmZQiP; KokE 79.3; hdqVmGd oa 2.5; pgBttwO\/4.2; BZ cagdAqvSQ; pAAhlmMoj; Aos|TaJwWEZxg|JXTpkFR\/85.2.6.8052|kjBqaRqxyEq)"",""Tlgg"":""uRwespVdX""}, {""kaVFb"":""DfxcB1:lNxdDOnWr"",""Yime"":""GbJFwvQXuKq""}]",,,852594m1-95f6-6006-DG54-166P96S37xC1,,06g5303I-ktax-0222-1581-CU0307p91383,,,CYbRtMRHpUsOgXIHfb,,,,,,,80880144-0704-2xv1-wC55-286028985484,uUldbuMsqPAFVkF,,,,,FPimInn,,"[{""QXXY"":4,""GH"":""43430234-1821-9Fz3-fp29-275462638094""}]",5219Q1F0-989P-4146-7H98-B614g65h77W4,wwTjdJRmqyv@fGzaUYrThBUOjPFtzHM.wujMpOkBCBt.REQ,5T7H9Zg8-0771-3JUQ-E896-jx842Wh9AB65,,40,1,TckU,0,01395185-1489-9Mk6-ij57-502358379072
99,UserLoginFailed,,,john.doe@example.com,,User,0,14e8d26d-62df-4bb2-9440-5abbe9d50024,,Uncategorized,0,Base Event,0,7937W9I3-722e-2739-9O31-b521T45S75h6,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:30:19,AzureActiveDirectory,Microsoft,8,c47bdf19-daf1-4d46-9b6a-524ea68e833f,4.9.4,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443411351104,Base Event: Other,99,"[{""SAKD"":9,""xN"":""9Z7Q9OR4-6533-5WAF-m781-Ej781mk7Rt35""}, {""pDxE"":5,""uN"":""mmKNFArdlTl@YemhBEnvFNiaoFlUKfz.valdQHseIAZ.gSB""}]",3816b4j4-143P-4566-4I45-v543p87z14Z4,550.026.253.74,,,,,54224047-0466-5cp5-aG26-883568153988,,1,,,,446.753.424.44,,,,,,"[{""ulUZv"":""EhGvlXo"",""lHDm"":""lZ""}, {""MLINn"":""Qn"",""LMXs"":""mJdrQGkHmyW""}, {""Ilemd"":""86Im9810-358Y-1WV1-y04y-Jml2b9859Kp4"",""Xfee"":""CGeYbbXGP""}]",92661,"[{""NNXcf"":""TKopjVn"",""ZLKH"":""xWsLjxLTeQXSZKXkNe""}, {""KXpdI"":""aWWgOJy\/7.0 (FQHFAPiwkn; wsap 12.5; JMLFpRu dv 5.6; rcimBBk\/9.9; lU BZtXKoLyR; yhchrBcPQ; cKA|hvNWMofGQ|rRlfbYF\/92.9.1.7449|hcrxAUqnYBJ)"",""WPyI"":""bZVCwjbKg""}, {""MUaWo"":""LiUHm3:otfddDouL"",""Vsnm"":""GOCSsNqeOfC""}]",,,9y8343a1-Y90S-4485-a45V-6Y7s8pldru57,,57nh5K6j-7q61-3z4f-h97o-36v6R8084660,,,GatBdRwgLyOolPRnkV,,,,,,,02906061-7219-9eH8-AV78-112017339156,dkjJMBONDUVcnhk,,,,,jvvHggn,,"[{""aJrh"":9,""hf"":""33012364-3861-7vG5-Pm75-562141033069""}]",5212H7n7-273r-9580-2c53-O739L37h94S6,wXPAiltzJtz@DOrLZjsnmkLedxNNNhm.QSNlDLWqsFX.hwu,6Z4e4rB3-9864-4CgY-U293-Ac493bg7kD70,,33,9,EtKh,0,89008485-6608-4vf4-mG39-571642266305
99,UserLoginFailed,,,emily.white@example.com,,User,0,42d0d22a-7f8a-4966-9754-257b6e525eb4,,Uncategorized,0,Base Event,0,0966H6E5-378u-4282-7m99-G897G24q66d1,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:28:31,AzureActiveDirectory,Microsoft,3,26887007-869d-4ff2-bc5b-44a8c07db4d9,2.5.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443411800395,Base Event: Other,99,"[{""Ywbx"":7,""Jn"":""2E2d5lX2-6940-9sxy-j882-cU564nN3tP78""}, {""CVpU"":1,""Qa"":""IJEokasxxUQ@vciQjFRWMVhlMQmhaWt.XWeKgHxFPaw.Zqx""}]",0111N6U5-626Q-3881-8V90-L587Y46q98R2,080.636.700.37,,,,,70061737-8116-2vx0-NT13-621937379316,,8,,,,700.342.674.92,,,,,,"[{""TJgRl"":""qIOACLG"",""Ooku"":""Wy""}, {""NdDfy"":""eJ"",""vfwn"":""MyuntEVthYA""}, {""usQUa"":""55gy3691-245R-9Hs9-K40D-hjs4z4578KU3"",""KMAb"":""DLRKyNibS""}]",69752,"[{""SktQf"":""HYZXFZL"",""Aevn"":""JgUgoTNlULwNLvgbHp""}, {""ItDlr"":""RUlItgA\/6.2 (tAdtfJeogY; ShCf 25.8; sZARvay Ry 6.0; KnlcQhH\/3.5; Wp mSHCwKZuf; NZDSlXVSE; VDi|IwIHJLbYB|AjNEPDc\/12.3.0.5665|wxLebavSjVf)"",""VRAn"":""jyDFlwuxy""}, {""tEDdE"":""cxSSJ6:hgmjIQDPZ"",""pydV"":""bVslRJkJtgo""}]",,,758968h0-S139-9156-nW98-5k6x362j026n,,626ft4rD-BQF8-1kx2-0964-Y68u28R50082,,,qeHPziDqBVUeHgellZ,,,,,,,89080887-7663-8mF9-hR37-938850877496,QsWnZZaoxJcibCM,,,,,mNDzCWF,,"[{""mXCn"":1,""LN"":""43247413-2442-0li9-MP21-716363814355""}]",1573v1q6-881q-5654-4I16-B293A01d98j1,rXgNLuRVNTS@bVnhIZTVzPbWHDTmoNr.YEcBrlwtukL.brV,2o6I8rT4-0172-8GeV-o128-eU984ab3CG85,,36,5,EckO,5,82403270-2833-7EN0-ss95-262603139091
99,UserLoginFailed,,,john.doe@acme.com,,User,5,078e33c9-b134-4125-92e1-f4e3f9a641a7,,Uncategorized,0,Base Event,0,7549F9x7-023z-6864-3w87-p943b47G97Q7,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:31:10,AzureActiveDirectory,Microsoft,2,e4d542e8-b6d3-4a33-9a78-376406d188b8,1.1.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443412357176,Base Event: Other,99,"[{""EJBX"":5,""In"":""7V4Q3dI2-3385-5HAl-A980-Zs822xs2hD78""}, {""EnXz"":5,""cK"":""IDarULxeAXJ@rjVCKWDyaEXNwZidLTO.FZzgluUtXin.zqw""}]",1542B3Q5-566k-6054-0G21-L022l40u50m7,692.334.192.37,,,,,48490701-2646-9ft2-RJ51-485718249801,,9,,,,282.818.543.09,,,,,,"[{""gFPMa"":""YWCetbl"",""URIh"":""HV""}, {""TKxxP"":""ho"",""NkUa"":""LhAbIXlfBLi""}, {""PqIsJ"":""50os3830-432Y-8kB6-L95E-feW8l9537zz1"",""xVgA"":""eNeTXLZxm""}]",928,"[{""RtDAP"":""uBXVgkb"",""YNYe"":""rFPzBcbwLFbyjjvyAn""}, {""ENLtq"":""jcdLotL\/3.6 (XTEctHjaSg; OnIQ 55.0; LqdWRod nk 7.4; LIGcxwP\/0.4; Ri sLdEJBxJf; DetFZSnAT; ysy|FBhbRLCGJ|gWOVECS\/14.9.3.5397|zczeOMAWFcu)"",""Wkau"":""ntCbSYQfX""}, {""kDQYv"":""CSxCb5:gkIlhwwRF"",""xwbl"":""OgZKIVdMYQd""}]",,,8l1670R3-27dO-4900-Y26s-01z6Q48H20G1,,k1R7o428-6A95-29V8-63W8-Hs126p0L4380,,,KPmOpbFtzBUQDRNzLJ,,,,,,,23554024-6629-6qd3-PE13-166781686664,WermGEHiUcnhPAX,,,,,YgwuiDR,,"[{""GdtV"":4,""OB"":""75827918-5546-6Ya7-ER45-555784263742""}]",5878q5Z7-098E-4822-3A47-A062R91C50e3,NMpWOjUdyrF@llSOwzdlYlLYGqJafek.xljMXomcoWW.eGD,8T4p1dC1-5778-9uqI-E617-zj964eO3Cu55,,64,9,LLOb,1,10614074-4219-4jT6-EW34-761852162381
99,UserLoginFailed,,,kevin.green@placeholderemail.co,,User,0,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,,Uncategorized,0,Base Event,0,9035C9C0-452L-6074-0b23-C710s09s32F2,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:30:31,AzureActiveDirectory,Microsoft,3,14e8d26d-62df-4bb2-9440-5abbe9d50024,2.2.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443412910248,Base Event: Other,99,"[{""qThw"":3,""dj"":""3A3r4Bw6-5970-4xix-i234-SW489TP7uQ64""}, {""YdfL"":4,""YW"":""rvBLzUKOOMr@AFYixJvhSWBRtcjYXRc.WoyQVtnDcWB.Nce""}]",6966J5V1-491t-4194-2r87-F114M10U65Y0,964.353.880.48,,,,,49568112-5529-7ZM3-hU27-741813894980,,4,,,,265.935.644.00,,,,,,"[{""uVrJz"":""TIVepxJ"",""GDDB"":""pU""}, {""GjCvQ"":""wK"",""buvg"":""DHyqaEQexHC""}, {""bkOJN"":""14yv3186-860P-8th3-h83K-YiM0O8007Oh7"",""vTWS"":""rmMnLUFjB""}]",58900,"[{""FqtCZ"":""fLJwQLq"",""vszx"":""LJvCGrSeaxInNahbqa""}, {""wrdlR"":""cMmvrIT\/6.1 (bqcHQNxNbr; QOwC 44.6; fEZaeDM ew 7.6; AZsVYld\/7.4; nd hPVJIBUby; pJwUXuubc; dCk|iYEbLkVdH|sjEIFKI\/40.8.1.8749|fyezBrhzOiK)"",""YUxv"":""rzVUZfiqy""}, {""iovBg"":""VsESl1:nyWluKnCS"",""UvKA"":""OpzunpbuMfD""}]",,,999198B2-1665-2002-Eo19-068p5u4185K0,,Pwp34jR5-977q-12AM-G4W0-53DG73K83738,,,oHMIXmWEiARQBJBeSt,,,,,,,20645542-7041-5Rn5-Fh89-511327385358,BLBlRrlgXlnHbxv,,,,,HFJiniv,,"[{""FtRs"":2,""rl"":""35602853-5608-6EC5-Hr28-285127377717""}]",6110Q7u9-349d-1905-0c31-S723R61w24f2,EpjRFDKArwr@yOUNcdUnMRbmunzBSAh.IFIReInIdpB.PLU,4d0D3HT4-0701-4fIr-C986-Kr731zd1EW65,,45,0,yjmc,0,93485139-2634-7YV2-Rc85-824249227650
99,UserLoginFailed,,,chris.martin@example.com,,User,2,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,,Uncategorized,0,Base Event,0,4339o7H0-125e-7135-6Y25-I813V14A45b3,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:29:48,AzureActiveDirectory,Microsoft,6,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,4.2.6,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443413361294,Base Event: Other,99,"[{""AtHg"":1,""gJ"":""6N7U3Ql1-1835-2LHi-c819-hi652cb0jm97""}, {""EMyW"":0,""fc"":""DXeGXVwqKhB@kYmAGlaSKlqkaaaGipw.HEaUOvOsqFO.EoN""}]",2064I3h3-671S-5781-1W01-o149Y67q03Y4,436.474.609.22,,,,,91869590-0610-2NS4-yL06-681672644098,,7,,,,688.760.375.12,,,,,,"[{""qNXBY"":""RIYaYjY"",""QWvE"":""Hh""}, {""CXtwR"":""xZ"",""RQJS"":""njsgtssuLTi""}, {""KpOfs"":""11gN2898-476e-8Xy4-n35q-Fdx5r7841Ib3"",""Jllb"":""frvReyIuZ""}]",31802,"[{""BKFCd"":""RjumMWA"",""YojZ"":""KLkvcTTMQbdwOcqKBr""}, {""FKxey"":""oErMzRO\/6.2 (weoblRiqmd; svUR 44.8; PBgGcaD co 8.0; hjWBnsU\/9.7; aE jVFcnqBGM; xjznlcXlw; frK|dUuUmswcr|KsMVJMU\/36.0.4.0452|GpxnJqkgEhZ)"",""HSch"":""IybEjvbBP""}, {""cGrPN"":""AJCtT2:WajoZCbct"",""LlXu"":""rTRlQqmGRlS""}]",,,256081m3-H2C8-6756-d16I-8t23IX90w5V0,,No8tB60G-4v77-4KC1-0980-p6GmD4736L28,,,qsFGoxZhLImMwaNxHL,,,,,,,99174362-1568-1aS2-uA53-350469911278,bflqeNiioiZLokh,,,,,egWYYZM,,"[{""LzbK"":3,""Uj"":""88707880-7777-0jb8-iL33-074902189151""}]",3175x3l7-263U-9608-2K53-n626x41U61U5,ubQKyryhKxj@ciXYzMNBpwTrIvRPvCG.oEjDpotKlWA.yPg,3e1F4jK5-1074-9dBA-l429-AH747zg6TS61,,36,7,zOyC,8,86304766-2244-1ee0-pF80-434491658659
99,UserLoginFailed,,,john.doe@acme.com,,User,9,c109d1c1-af2a-450c-a7ea-d9514a9d1402,,Uncategorized,0,Base Event,0,0543N0e8-693g-6582-3L31-X622x62S65e4,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:29:20,AzureActiveDirectory,Microsoft,5,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,3.1.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443413806182,Base Event: Other,99,"[{""cGgj"":4,""er"":""2K5g1eT8-3446-3suO-b539-gK729XA7ur98""}, {""GUbV"":4,""AK"":""jawjOoYsbZt@petZauCvSnNqhuAVQDG.zpTTxemNIEd.lKY""}]",4066e5z6-843H-3776-2F49-V884k73s60K7,896.035.427.53,,,,,64222014-9790-8Vx7-rC22-598583986481,,7,,,,252.686.452.84,,,,,,"[{""LRrrP"":""kKidIXk"",""Evgi"":""RG""}, {""ptCLz"":""qv"",""EBvg"":""pecQvBQouHg""}, {""RiSwz"":""08dF8086-348R-1MM5-C03n-Owq9z0042bc8"",""EOJe"":""kVPCKZBvq""}]",65375,"[{""mFNAa"":""wQMFzrM"",""IIZc"":""lCSoXVnQJYmgqvhVeR""}, {""uTsrX"":""yLJIEHd\/5.0 (jysCQdKnOs; BrwJ 20.2; NWXLCcd la 8.7; uNNoAAd\/4.1; tE hPQWqPaiG; YRvlcZPXk; rTB|tKIEVruXB|mTRObFY\/68.6.3.5111|PJskmdCMWpR)"",""bktd"":""DDWwhbBoa""}, {""gFdVp"":""MaiUC5:rkCnwFlnK"",""Ozfu"":""SkCyxnPyUiM""}]",,,964503k3-t44u-1084-H79V-1W1807p29e3l,,0m704j04-43B1-58L5-3324-WiuM2810G817,,,dLvhaSFJfpXLeHpVcD,,,,,,,02817803-6444-5WC4-YP68-596413790011,GXBdGifLwEVkVDh,,,,,sKftErp,,"[{""xRyO"":5,""ud"":""05659567-2830-2an0-vE06-069580641879""}]",5671z5B7-554j-7187-4v89-y026a60B11i5,yMhtvLOORQZ@uELsuTOFFbHqCKwlbYo.CeksGbymMYV.Oag,8C6y6gr6-9218-0mbe-f382-Nn653ZR7mQ26,,73,5,XDWL,7,08365608-1813-6hT9-VJ68-053699687141
99,UserLoginFailed,,,ryan.collins@fakemailbox.net,,User,1,49fe3192-6e6a-4a93-9a8c-bcf7c4f8729d,,Uncategorized,0,Base Event,0,1299j2I0-412t-1468-5k64-h196Z65D35A3,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:30:39,AzureActiveDirectory,Microsoft,8,c4f78908-3834-4e96-8d5b-5a9b4b671951,0.4.0,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443414253299,Base Event: Other,99,"[{""jEKR"":2,""Ug"":""1s5L6Gt2-0366-4iEj-E053-dX508xe9cE94""}, {""Duab"":4,""vy"":""roqkmZzxYZh@WhBqkolhwtcrpkXAtwO.cPsdafooZbx.Plj""}]",3257z4z8-203o-5540-9b69-y661X33Y92w2,210.498.745.93,,,,,27327819-8998-0NO5-gp57-983648959385,,9,,,,192.552.317.67,,,,,,"[{""Qfrmm"":""ecdkeUC"",""Xaur"":""IW""}, {""KYfBl"":""bI"",""fzQE"":""WAMmdHvjoXh""}, {""iRuvC"":""51VX7269-212F-3sM4-H09O-akx4V1788YE7"",""KLtS"":""MEpzInhgK""}]",1442,"[{""lESWi"":""BOoTgzT"",""inog"":""bsnLtGysFTfRgxVPeS""}, {""aBLGY"":""rOYCRBp\/8.8 (ICGiXUPSCw; QKis 96.4; LMTNQIL PD 1.6; CYHXUjK\/5.6; qE NgiDNxfAn; ocFlCwFHX; OQQ|kpVzEqvna|ywyPIZk\/35.9.3.4102|WmQMErGdkhe)"",""RkBG"":""RBloPmIlm""}, {""fLEpF"":""fFwiU9:eRAiCfAbP"",""BxGs"":""qLMCBpoFSXG""}]",,,950421a6-q014-6592-S24K-7Wv06Qc570nd,,24w82116-47G9-0531-m17I-sN6u0gUo4j52,,,YtMSirvxkqMtNdddwH,,,,,,,51264581-6392-6LD4-tm52-477864823402,kRgUreyoWPtYaET,,,,,MFjVCUJ,,"[{""bghB"":6,""fs"":""23384207-3463-9ZX9-xq64-625152508433""}]",2632m1H4-627K-9152-1N05-u217X47z43C2,bzRsyNWdWCa@gjRqpxfYnVcginzwtit.UwldrMcBWma.cYD,1X3j1qi4-4182-8SVi-I653-Ww162py3BK59,,23,6,iZAR,6,84928120-0755-1Bn4-tk14-032034521181
99,UserLoginFailed,,,chris.martin@sampleco.co,,User,8,8f03b7f1-f632-4a98-832c-99d1460b33ea,,Uncategorized,0,Base Event,0,2304B1D9-901x-2131-5n37-g096d74N69e3,security,Microsoft O365,Microsoft,,,,,,,UserLoginFailed,,-,,2024-01-22T03:28:00,AzureActiveDirectory,Microsoft,9,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,4.3.3,,log_session_9100378864597745983,3,0,1500208142010913854,,,1,default,1706495443414743532,Base Event: Other,99,"[{""Qyil"":4,""dk"":""2Y2i6aP6-5984-0KsA-P913-dU833MK1ms07""}, {""Qjld"":7,""hX"":""ljMLexKRtDQ@pDPUcQZxvdNgmdeviSd.hTDBVbXgfmJ.iGM""}]",9679A0i7-806B-1242-2u73-N414P54w93x4,822.784.152.75,,,,,82755999-3256-8Uc4-vc93-040678177609,,9,,,,567.522.517.02,,,,,,"[{""Mxwfr"":""fIixUTh"",""HOwZ"":""Kp""}, {""qkkfp"":""Hg"",""QprA"":""uBgNMzZSMeV""}, {""Xeqiy"":""30oK1288-575b-1ri4-E14e-RZu2A4796ld7"",""oZtc"":""kIojAqtBf""}]",7684,"[{""gXuKG"":""ncukMFn"",""MoWA"":""EqiTtjZEbpZiJzRGTg""}, {""nzqNq"":""mKuEBan\/0.6 (NnFackYNVv; zuVj 50.8; kdbJVSU yT 1.7; VDZwFiR\/9.8; St TBQekAerH; aKAmVkaHk; HPC|VwoCbEAyP|MwDdfKx\/57.2.2.7377|KvtAgKPmLzb)"",""LHEg"":""qFQZjZdRH""}, {""Fbdik"":""GoELT2:usEvHOkMG"",""uRAH"":""HwsBjGdyuzc""}]",,,6h7853S0-986w-7475-F13O-9P0PYc41bE08,,663MGb6j-072O-74v2-H180-52r800303582,,,MATqQIkfmEwtBmHgEw,,,,,,,61911463-0914-0wT5-At42-207976240117,CEIQiYpZKgsltaC,,,,,uDZEtED,,"[{""TqDr"":8,""nX"":""35836584-8183-5QE5-fD83-915814832652""}]",6634g8P2-140V-0334-2b92-Q108O86a70h9,yxJKTWGxuhX@xZMJeBvFjJrPKAiHOfp.eJJRjMDcktW.bCt,6O9d3FP1-4848-0kHP-P859-pl949uQ9fh99,,15,3,Uniq,5,18555636-0283-8rf2-HU16-580807800969
