activity_id,activity_name,actor.user.email_addr,actor.user.type,actor.user.type_id,actor.user.uid,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,event.type,message,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,session,severity,severity_id,status_id,thread,timestamp,type_name,type_uid,unmapped.AppAccessContext,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AssertingApplicationId,unmapped.AuthenticationType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientIP,unmapped.CorrelationId,unmapped.DeviceDisplayName,unmapped.DoNotDistributeEvent,unmapped.EventSource,unmapped.FileSizeBytes,unmapped.FileSyncBytesCommitted,unmapped.HighPriorityMediaProcessing,unmapped.ImplicitShare,unmapped.IsManagedDevice,unmapped.ItemType,unmapped.ListBaseType,unmapped.ListId,unmapped.ListItemUniqueId,unmapped.ListServerTemplate,unmapped.MachineDomainInfo,unmapped.MachineId,unmapped.ObjectId,unmapped.Operation,unmapped.Platform,unmapped.Site,unmapped.SiteUrl,unmapped.SourceFileExtension,unmapped.SourceFileName,unmapped.SourceRelativeUrl,unmapped.UserAgent,unmapped.UserId,unmapped.UserKey,unmapped.WebId,unmapped.recordType,unmapped.userType
99,FileAccessed,lisa.brown@nonexistentmail.net,User,1,,Uncategorized,0,Base Event,0,55p07W01-l5w4-0Y6Z-bL07-odlm7ypp8878,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:41:39,OneDrive,Microsoft,8,cc17f250-7e74-4030-b965-e731d84396db,8.5.7,log_session_9100378864597745983,3,0,99,default,1706579426514675982,Base Event: Other,99,"{""RLnOnZPWkPY"":""Y8813TQ3-68u0-8964-ENpD-OlG3644nR19s"",""feobpmcrITGnw"":""oMTKNQnTK yuGSlP"",""OygVBCcfywVAx"":""dU4H38J4-4997-5149-B44N-5x94736X0x7R""}",PENsCveES gWhYpJ,j8604dQ7-59K4-7556-CDkY-jeM0436gy00l,,UHwZy,,,743.452.015.33,pE5c61E3-8425-6336-M59N-7V65394Z0u9m,67.753.789.33,qnsN,dfCVZntIDI,,,yMPYC,,GrDD,BXZi,8,82k11920-5732-61e5-fIM5-88607050909f,kI21r03L-Dq5A-96g5-0E6Y-9764W049421r,773,,,NUuoA://YsOuVxalylTb-Ck.TwPQAGzPyJ.Wlw/FgWMjhVd/MxcZqPrB_nnKVRVCQfEvL_VhH/cAMlKEXuS/esKLZGGTn Ogrud bNfd LHwoE/hTOrkcliDFe ywNdgij EVEwDtR.louU,kFBVviofhpcK,CRxaMgj,i4TH961o-21w3-4079-024S-9ShCX00838U1,PlmeR://MRtcffHfDoAJ-Wg.hyiRanxTcW.rNW/nAtXRpKu/XYDdKQkF_UjGimEXUyHmz_NNu/,lLWi,FZLPCPkJrgZ AWrqmHg WmNsanT.VDmX,HTtMEmTCP/kRMfLHWCn PeOBf xwvT OxNiS,pXacDkGPMDEEo/2.6,HoaFiSs@JSOSQGtoEGqv.aWs,L:9h.z|jrxNsSzhyo|919016921a1S1Sc8@rtVB.Vdg,46473Ect-908T-1D7X-5sb4-A08593Q8763D,0,3
99,FileAccessed,chris.martin@example.com,User,5,,Uncategorized,0,Base Event,0,33a55n51-K3D9-1A4G-wQ00-JPmB3BZk8662,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:41:42,OneDrive,Microsoft,0,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,7.1.4,log_session_9100378864597745983,3,0,99,default,1706579426514883797,Base Event: Other,99,"{""YPwZPfqVkgS"":""p8837LK7-90D0-4085-WPqD-JTS2156Ut09J"",""cUEGlRDcTCxdM"":""qfBYqRrtq RDVRRX"",""hHndgDdmCSfMX"":""EF4J32k4-Z991-3651-ig65-P859P69KK640""}",VrCSvWWoY PlkfVN,Y5972SX8-34Z0-2336-yGjV-gvh1454Rl61P,,Sotyq,,,802.705.066.37,dg0p69x9-h464-9860-XT05-W932A79ru505,71.838.527.04,vOuN,ZjJizQksjf,,,AVGVS,,XNSn,IaBN,2,Q0054360-F0PL-776d-8QIs-2R57772go44n,8r6z95Or-767X-3f29-m41k-6m5WV06c2033,739,,,kybbz://paRDebaRoMVg-uD.SJvqWwvXIH.jOy/LFEBoQke/MffVwau_qpyzUZVQcneF_yFl/IRGtocyHm/VsUVbTvmydjKo jiDHWs.zFQj,zGCThnsXvTID,STscGfP,y38mF59V-G985-9q44-ki9y-zV4637t4m55S,RRDqI://INkvAcpGruLd-Jj.OpcLDIHLlZ.ErW/VNbQIoSE/fRuKXkE_EIuZqPzPjZAC_EqG/,CTTk,tURNVXhpnKHHx pbabub.bAYM,sOvxzCDrp,UpJVPfTwdtJiR/9.5,XNFehWM@OAXXQhkvgDSw.aMk,U:0x.e|fWdwErMQev|593659516n3k5KD8@oQhM.Aso,LyO4q9d5-1Ga9-06oU-3035-kvD5Q73eCz2u,6,1
99,FileAccessed,emma.jenkins@examplemail.biz,User,5,,Uncategorized,0,Base Event,0,91G12s49-D2z2-1H0D-vw72-lljB7oUR7660,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:41:43,OneDrive,Microsoft,5,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,9.4.7,log_session_9100378864597745983,3,0,99,default,1706579426515088836,Base Event: Other,99,"{""tuCXSjtNBTc"":""R8878BD0-09T4-9875-QteZ-IwQ1012tQ81c"",""wJqeBBemdkjos"":""nizPaxdPE HdpNBF"",""gSYfXPuoXgvIg"":""jJ7I99S5-999U-6572-XHE3-4Sdjn9562H00""}",vUvKpviRO wbCrLd,h1491aZ9-29q4-3106-sdMJ-THT2903UG34m,,bAlmJ,,,432.327.705.41,lf6a10P6-506b-4005-CVJ2-2ZmUC1811F81,18.393.891.027,VMGE,QhQuhnMxCW,,,LqlPX,,nhyK,LEbt,1,t1147441-N8ku-500X-7Byl-6D90249Lv13A,8156AZk9-5083-5n40-j3nn-y8u3336i92O1,888,,,HGSSA://dnTnsDvUSFpM-rH.MmnnEPJzDt.RdX/JgFLjAQp/DoKKRAb_ppgSXBGukgDu_WqH/fpeGGCTHI/Nmnyu Iw puwd Tqqam pnuzHbYjgJGi.HjLl,CshIMNvmWUGd,IMWSKuM,O49bo77u-z021-2R62-wc9c-Np2116V2E00r,KWAHO://cfJTQAMKlLte-mt.BfymxuKsus.dmm/LeBeyPDl/uRQJQCR_wofzdrDLVNIC_ByC/,iPIi,BsGEW iJ HfNw DcFYf nlhNeheXUtVu.uQZX,crLSErmCr,OexuCIPDBUnDO/3.9,pOacHrY@VGwEDuQmcKcW.Kgq,H:8F.Q|tiZOAWctQj|450909799p9T9HL9@WAob.ava,oYn8Y4R8-0ao3-26Bh-3489-iOt5F35AAu2K,8,5
99,FileModifiedExtended,mark.miller@yourtestmail.biz,User,6,,Uncategorized,0,Base Event,0,93j45s56-T3Y7-8B1R-hJ58-eOjd6IkC5425,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:42:02,OneDrive,Microsoft,8,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,2.2.8,log_session_9100378864597745983,3,0,99,default,1706579426515294800,Base Event: Other,99,"{""RGlYpvgChxMp"":""09lw612y-Z3RW-605A-d41h-ah191927Eu62"",""oHVnETDciAVVV"":""VNIVDej"",""YRUeSwAIcOMlJ"":""o37r22H5-04Qt-1300-u56e-7NW2vU1404L0""}",UabbziO,,,qcNQb,,,30.88.16.861,U32q77p5-15LR-6479-M77e-1Nx7oj8461L0,87.18.99.650,,AncKvXxHur,81501,,gOwcE,,vizXp,GBTG,6,332463s8-975c-12RN-BN9O-71Or36thK67v,9j2590XA-7012-8X0n-P493-i542295C3Z5p,361,,,nrZpM://bfoOZDnWamgr-jL.QKInmwEioM.MmJ/vbzTdrCS/eC100981_xprXZDiVOKUA_AaG/xQeFkgiJT/uxVuXeqX aQYzC zlGjmYHx gcOj slqBJako JM PmVKoYp anqrrC Cbxx.QqgX,KRIVOmzoJoYTYMwjjmjA,fDQ,O89053Y1-c6xG-3b11-Yu66-Jb43T614XZ2Z,JGKGz://viIpwEFfOgyb-Sl.OIMXbvskdC.FWV/UhLinxCZ/Wj545329_TAKFKVNWioMB_EOl/,hDOj,NFpNnPBf MLVtN CFcgzfFm GLZt eCyGfFXU NX paEjVVw ZpWeBw iAfW.INtf,AlwgThQWV,bqnCM,wz526161@VQXVcrzQZGDS.xLB,b:2n.n|tcNEXJktys|054212989637K228@trzk.czP,7788Iw3W-186I-93fd-507J-e33in03l9T19,4,6
99,FileModifiedExtended,mike.anderson@mytestmail.org,User,3,,Uncategorized,0,Base Event,0,51l01C06-G8w0-9g3d-VH13-xLeb1bEi7398,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:40:45,SharePoint,Microsoft,6,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,8.4.8,log_session_9100378864597745983,3,0,99,default,1706579426515512991,Base Event: Other,99,"{""VDnkLTTMZxGzB"":""VCSNWTJDeq"",""wxzNWBkbwepWJ"":""bGnHm3FFj7J3lMFclU4jfV"",""gcfgtkyEPAqCP"":""6E5K30N8-39oE-8272-yt78-a00l277136l3""}",QYBYCjmpfM,,,ChGHS,,,50.383.27.20,6U2Q79D1-55Qu-6740-HM04-O64z470027X0,58.905.49.77,,PxPMpqCNtX,92219,,WcXyT,,qAdnw,oAtf,1,04R51678-3Mz1-08c5-rJ0x-eLcJAh34lI2x,79b135z3-g6L8-698R-k88a-PnX7S3IUfN99,177,,,JYaqi://BEzUWjlcykDD.oQYZPDxHRJ.oNJ/KmPoC/aSHyMYsMRmKb/bVXYfe EhHFfOtKY/eAZMVtW/CsYH. wjO. Fiq. nTd. KqTJvJmy/24-59-96.UYmd,djXfQWgQTkTpgWNqNrmR,ipjbhNQpWPHNykwzUZjvxoFQJj,8791N2u6-50m4-4wUB-25V2-D7QGO603by5V,WHaxu://QwKtdcqrQVRb.YkfAEqBXyZ.sOj/yHrww/YWGqdKGQMsUP/,pLnz,34-27-19.AuDo,wECZjb XDaLtLSSS/bCithMT/luZM. kMa. Bty. kNX. wWWYuVhe,DnAwh,cZwBrVWQK@rKPEOUnirrlj.xVk,j:9i.J|HFCLrdQCSl|36725620896038i4@zKHe.Foa,2wmJ26S8-3318-5N9p-Ip39-B6T920G3R23U,5,0
99,FileModifiedExtended,sarah.wilson@example.com,User,3,,Uncategorized,0,Base Event,0,29q68s10-N4l8-9A6p-nl31-jSYL9ncO3973,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:42:29,SharePoint,Microsoft,0,6a271f0d-af67-4e3b-9dfe-39909bb3e376,8.9.9,log_session_9100378864597745983,3,0,99,default,1706579426515935358,Base Event: Other,99,"{""UObmdhMDaswZN"":""xsndVXSaST"",""XiRJEVsEzJxLv"":""YZtVW3CFC1I5auPfDY1gsw"",""kMbAZMTbobjrB"":""R76g99i3-403s-9606-oC23-In11779Kx266""}",QuQQMbBPNk,,,qInqR,,,11.227.24.93,s28u47g0-181T-4546-Gl56-eX65923pM027,20.285.72.52,,gLZLUMsTGo,64691,,AgtJb,,CwPbV,CBFf,8,17b95299-6IO6-22W1-cW1d-jxozvf46fg2F,23l449A9-k3z5-558Q-Q99H-AXd9a9VgvV39,911,,,dZExK://WSLHHXLEytgz.jvJlzspFkK.epo/yeMQM/xKyezGWFvJFP/JXnwxN VFLXHbPEq/XnXPzjz/JUsl. wij. RFr. qVv. FXKGFgxV/47-75-12.lgSK,sdOFXJNCuthSwDMnJJAI,jEDHyvifgcxaEOGRbDqZxmKUnm,5841Q0G2-50t2-4cxn-48g2-b5PzQ848aD9C,mFyqu://oibYTBoPDHvo.eIkBZnLyIC.uZu/AFCdj/ElErnSxZyBkA/,bgUG,02-62-06.DtTQ,LRXZeB qrRcuCORB/FDQHgPk/FiGK. LBU. Tzg. SCE. IpHoSKoN,fXIDO,sFcKtwwsa@sQErYZgUSywz.mqV,B:1K.B|cGMOLdIOSk|54713094853269f5@fNWo.BWY,5qOv82A0-3682-3q8C-Lx30-g9k853W0t62R,4,1
99,FileModifiedExtended,jessica.clark@mockmailing.org,User,4,,Uncategorized,0,Base Event,0,32o22S66-K4L6-5i1H-tZ72-gEgp1NGu7597,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:41:30,SharePoint,Microsoft,5,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,4.7.9,log_session_9100378864597745983,3,0,99,default,1706579426516343393,Base Event: Other,99,"{""EUVlOOVuUYysu"":""ByzDHHoFUb"",""UoeRFIGpFVkXc"":""fSjHDEFH3eSptl3LmSttJc"",""WQaMPfjvDerlC"":""r19C36S3-E067-9359-DdN3-8z5h6H5d8861""}",zhXcAbMDEU,,,qxInQ,,,78.663.84.20,x25V93o9-z529-5730-ixq6-1K8f7J9b1177,63.727.87.05,,TmIStlhRiL,68032,,TbAiY,,SzXyg,VmTY,3,21P17667-8ES4-23K7-Un4v-UuTnfN22fF4o,56n991P5-W7r8-513I-j40Z-FPn0n0kPpm83,884,,,DqOCx://GvUSqrvKKpFe.JCNuQUyMvJ.evd/NutBO/JntSyiIwADca/vlNPAl jKrzfRHsM/GXifPZi/GptV. yLx. Bsm. wcA. qDCMCWSg/61-73-02.rahD,zMtBqugBraxEtVhHoKrG,XQFLhJMgDpeKnNaOTWzAihGVRX,2653z3o7-78Q4-5tbO-57U3-J0REN046hs0i,jbycb://IpgnsdPQtpUP.guFBeYMUjm.MaI/CqnaC/FcNDcVmcHAjj/,qlfo,88-28-28.IUky,BXEAMW eTclyEjqf/NQgSyvv/uBhm. lQa. eaO. PmX. xDEenTEM,BFucM,CvOiTkLQD@cyDywKVzOpQX.OLL,O:1k.v|AChswmQyHc|21725454403465O3@gJUY.jcg,3ioY97Y2-9483-0Y0i-lV60-u2P859Q7x33C,6,1
99,FileModifiedExtended,anna.hall@custommail.io,User,0,,Uncategorized,0,Base Event,0,37f84u80-j1f9-9K0R-YZ49-YaGx2jCb2097,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:40:48,SharePoint,Microsoft,2,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,4.5.7,log_session_9100378864597745983,3,0,99,default,1706579426516547920,Base Event: Other,99,"{""gKTdEqevwjQMB"":""pHsXDCJq"",""RRICpIIqWhoKR"":""Xb8oLCylrxA1zXuv3Vvcan"",""RbNaqSbuEVcAx"":""1n9x14W8-52E1-6761-C49P-19q33561772A""}",SCywKanO,,,cPcSg,,,75.74.333.2,7U3m46m1-94n6-4462-C74j-90V65163420m,98.75.277.3,,cRqApTmrWl,673930,,IwtPj,,DleI,hwRr,4,y47Q8733-w6D1-43hJ-n950-43m442xkc1O5,x46638Xq-7365-84Y0-7Sg5-829535Iz0402,504,,,WvCMj://guvzCqJkOfWA.wosQAbhMbt.gHm/zoqcL/HyrLwCNxeiBKRcEyEWr334/SvjSTp TIlaIKCaE/lJW bkm oZYWQOU/EptRX TgbPEBRx/HRqkTpG (KWgvLxp rCsYI)/mxubSvGI/cRjHUlut qYqRvSbP CtWeJ.YpnX,LiKnvbdTGJCQDGfKBijW,bMF,0932yr05-1214-4QxL-R9v6-1D129M610169,uiaXr://bkyPxPsmcLJA.BhJpfusEDx.Rrk/mdwXQ/FeYzUvztsbZYfuNtHie824/,mrjM,qkhjrGVG RNvzlKGE aGbMl.XRFZ,xoPCnx TeilYgQye/oRw jlh LfBkyrU/FDrAa wANwTcYY/eveivgu (flewzxK PxUNr)/abTmBJnP,GcZJz,XV385236@GwLyxZzBLixR.QqF,z:2c.e|MgUyRvqWnb|23594323E408H48G@lkXq.Kxr,33F2DF6L-Sz5C-7Y32-0213-yD04707ZEZCm,3,2
99,FileAccessed,brian.hughes@samplemailing.co,User,2,,Uncategorized,0,Base Event,0,33y29n57-N9x2-3Q2L-ug53-LeUv6jEP8852,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:04,SharePoint,Microsoft,9,f073c7e0-8646-4f9a-90a2-1f02c051b289,9.8.2,log_session_9100378864597745983,3,0,99,default,1706579426516750093,Base Event: Other,99,"{""liXDtRQvNuk"":""27532146-2124-2ja3-Wk21-553244934157"",""TmpHZljKeOKRn"":""BFmDtL 584 DIcxNRHWLu aMRTXU"",""ohjCyCpbCBdjG"":""M83D46S4-x35C-4682-avX5-228PRN2015P6""}",VlToun 180 hOBSoimVlq YRkAuA,84223414-5638-3Ld3-uy86-011903987547,,EbCwI,,,8w20:384:z781:I114::98,v35H45v7-V56f-5692-rKC4-593YNm4721F6,2r62:144:S690:m234::93,ptDh,hPpVJvgImd,,,sjeuk,,YrATU,PszB,5,3750VPm1-0b4Q-66ag-PR5J-mffoOSKA6w11,4001b659-9T92-855K-5033-9XA7v3F8Qc02,455,,,UrhxF://PAMEVIUflQys.xuHHysFSjM.NKx/MCmQe/yQVkxdZyg/rqfCwbIuIO/__GFlaqozB__.cjR,FkldUTRkUvBc,,887dyn66-9421-1k98-pV0n-802895Ew358w,ckzQK://CciJWJNSTVqQ.XMrmztthAx.cAt/wwNEy/vTGJTJobI/,LlV,__myGgEswv__.hDi,zOPzyIMldt,,iY996352@KvfjAXitxATd.Swl,u:3z.r|QKgNtDDubg|88368956I394o49O@eLdA.dxI,bs923H2I-l430-7jso-82pF-7aX679dj60q6,4,1
99,FileAccessed,lisa.brown@example.com,User,9,,Uncategorized,0,Base Event,0,91x14r67-Q1R4-6N3u-mD67-LZqw6eHU7670,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:07,SharePoint,Microsoft,0,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,8.5.8,log_session_9100378864597745983,3,0,99,default,1706579426516950347,Base Event: Other,99,"{""IUDcLEmOecCJ"":""44Y04543-Q7N3-9LJ4-25I4-2072312kb327"",""rqBBFyLveqZfZ"":""HaKALkA"",""OYyfFlnGLcnln"":""LgkviQjas8keDZpy5EumBo"",""qDiAZJkYOALFH"":""L55k82e9-388X-4329-Krk6-794i0W1972v9""}",iXgNvSi,,,JvfVJXDUQFKLhMm,CWNr,323.3.5.7,88.079.42.298,J05F95K6-154x-1636-nDl4-887q4S6903d3,0H45:981:7907:3Z4:5FN4:C94E:0779:3272,,ieCfmACZBW,,,dyPLg,,PHue,LxnP,7,H36O1821-w3s5-81sS-C123-98v928hwu3o1,5355b795-3LJ5-7w52-rk63-UGvA9WQ9946S,379,,,RvTzK://JWLLexljBKYx.hpcQQhVfPb.SVJ/IlNYl/FMqqDULSjythWHMbcAH965/XcFDfI sVcdpqDEp/UnqYr/UDckxhfD.MWJS,lrHtpWMEUMVh,qzVhokLAzE,0123fg97-6950-6KDZ-N7b1-5o546c589673,AGLCj://sbkfmLsYBfeQ.sbmPXErJez.vtb/RvcfB/aPgsmBYkcyKLRTIqpOf850/,ZHeI,xIvWhIAc.DmAw,aoetYp XrjgbrEpM/iMmoX,"ylJYfvx/3.4 (msUOcMG Aq 69.5; Dno34; I61) kWaHVEjKZvZ/017.07 (YXgEM, PYRn VZBMc) rEwBRJ/424.7.2.0 CcoWpP/392.06 zkp/241.2.1.3",gt099806@UTpKFlzzkNwP.jJS,p:7J.p|mcNDXBORuf|82922340l677u56E@gFgF.OgI,47n3PC9s-ix3v-4A20-4532-sy67068jGjyH,1,6
99,FileAccessed,melissa.kelly@dummyinbox.net,User,1,,Uncategorized,0,Base Event,0,29N20J84-e6x4-7a3Q-cn20-OrLm4WCr6594,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:11,SharePoint,Microsoft,6,6ad8316b-9a4a-4bf4-bf97-20171764e00a,2.7.8,log_session_9100378864597745983,3,0,99,default,1706579426517362367,Base Event: Other,99,"{""VHjvykJeDfwJb"":""IJLvFaDG"",""YCMnesFHFIfuw"":""dH9VyJwXdKO8bZcP9uLvzO"",""ELsAhWELMpLFu"":""r38h53i7-f56N-2765-dHx4-637S38E53p66""}",auPMGStR,,,CTpQy,,,85.47.109.725,o72d07b8-q11c-3502-QJC6-734U97L50W75,79.53.895.124,,tyTEUWOyEe,,,PrfzN,,ohuV,dLYE,3,U90y5007-e8n8-17Ew-s249-54I858SWn4C8,3bAlVjGM-N738-1SZ0-E5O9-7K5p9K3Qt592,789,,,guKMk://KOllvovXOmhR.VFmzZPtmdi.eIY/KzyJZ/dgmNKTMBRQdTCBNpdZu187/NvejyY oxxtPnOpa/jqa lKY wYNVwZX/ezNql XBDQXmow/VwSxAQS (hmUugSm QnCQK)/UrxAq/SAQSr oKJEbbSF XaRGP.CsKq,IlCDYtCMEwJP,uLl,2672VI13-0987-8zYs-m7O5-9p694n329960,duzkI://mnohpXQIefwJ.HWcuhmZbAK.bGV/jlGkJ/ZuYsNSzIqmaxmkyckmL133/,OApK,tjtTA ZbUghLsf OASLW.UFpW,QBCLJW VDIWavaux/lmH LJY nVfhYTy/aucys PeBwzhlM/sCBZVhJ (VPstRgf eUZIi)/SzKmw,umUyn,MW720682@IEwcZppWaPym.Pud,A:6P.Q|YYxeywAWKo|50217088Z648B89o@ueQo.wHh,75H4Tu7Z-RS0X-4j58-0088-Cy81468BOKUn,9,3
99,FileAccessed,melissa.kelly@dummyinbox.net,User,3,,Uncategorized,0,Base Event,0,46l74H16-i9J7-0F6K-mU41-Ewhv6YkH4941,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:04,SharePoint,Microsoft,3,f54de0da-89e3-4f11-91de-3c7a7ad5e372,9.2.8,log_session_9100378864597745983,3,0,99,default,1706579426517564319,Base Event: Other,99,"{""LeXngBnvuZD"":""08205849-5352-4CR1-ne28-534406093902"",""UVnWnkvlBggep"":""fFMEmY 917 oMCGbRdydn QoJOMX"",""GpAgJoYLfUWQB"":""K15Z56j8-8181-8930-QZN2-85o6fe389s08""}",mxWapP 194 VXEJfuqwTx VJWKhR,96817850-2994-5PU3-Wh08-443515993359,,weUwR,,,2Z35:829:Q640:r768::86,k69D49Q5-1629-4844-LEY8-38L6on764B45,2u99:018:v746:T737::89,Nosp,wdFGcpLCuy,,,pryZP,,UkHhg,rLwr,2,01S79Q61-7pI3-38K4-21aT-2VtEkU4J6P83,wB9x144e-1PJe-046b-c478-868cZp40xbg6,795,,,gdyyJ://UoGllrmXAZEV.qXyEQfJUml.SGq/WAFRA/RguLInlNwhLIIsmXSZhHDBeonjpUy/jkRMhbZTcY/__SwORmBOy__.ItQ,MztfOwCybfxB,,e34872j9-31z9-7sXk-a58A-L3403754086f,fMKbn://LOHqLETGMezk.RaxIThshxZ.FKQ/Jlimi/nZGAbXLXHrIMrAvFevJMBVqoRYjHB/,DjT,__mPIwlaeo__.qnH,xBxDVikneK,,dz337350@RwRSIHYekkyj.TPj,K:8P.U|urOPoKTLfl|39434626g041B44x@BCsk.neN,Ryi36W17-3Eor-9s12-7g08-InKtQe73fAq1,4,8
99,FileAccessed,lisa.brown@example.com,User,0,,Uncategorized,0,Base Event,0,49U58E96-e5z0-5h9a-Wh03-OaXY7xmh1286,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:41:30,SharePoint,Microsoft,6,6a271f0d-af67-4e3b-9dfe-39909bb3e376,7.2.7,log_session_9100378864597745983,3,0,99,default,1706579426517963550,Base Event: Other,99,"{""VAOMREqMUpogh"":""ydeWmUndrc"",""jmQBtVBSEmToU"":""ExDnbbHy0NVGqH0vzRCytB"",""wCXTVUnrwQbJK"":""J52H11T8-p928-2240-SGD2-0e6A2G6T0066""}",ZmUaruhusA,,,GXwnF,,,70.901.38.86,V83t12I6-p306-7626-zlk0-7h2s5Z2c8148,17.138.16.98,,yTtreSObCR,,,Rwzje,,jNdCs,Azdy,2,29M57043-6jh0-50u7-FW3W-KvzifU93nQ7J,46n854c3-z6d0-469s-w28f-SGW4e9iROT30,042,,,ndwfo://DAGmLQkdqVFj.CoOtfFSkLG.pfb/LAAVe/CXWfMhHwPmuB/JtbBrs JFuLLuHWV/pMfcDzE/UPEN. ubq. KbO. YIU. wbfddEeb/73-22-64.OJZO,jqboksvThgqK,vBFEYbwJfyaVFMTBAiiOwktWai,5831T7K1-19z0-2BSO-96A9-H7bWD713wG5e,PGSlb://ZwzowTqfwvvx.PYqwHnijhu.ilm/yzkFK/besziGqTDIAW/,oeEi,37-09-22.ruvo,PFFAOi WdmyLtaRA/QgfWZei/dbuh. izl. mqa. RUR. cEVrvmCo,nZXoa,bW207935@rGktSxAFSXUI.ScU,S:8o.i|mHyrQkzUUL|60493321G1Gj2F20@jeYV.LJP,2XdH35B9-5146-0f6y-El15-K8L044N4H82m,8,1
99,FileAccessed,laura.moore@sandboxmail.co,User,9,,Uncategorized,0,Base Event,0,98l53l73-t4V6-8R5K-wa12-gJgH6dQS6915,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:18,SharePoint,Microsoft,6,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,8.0.7,log_session_9100378864597745983,3,0,99,default,1706579426518164634,Base Event: Other,99,"{""LhuOSKxqSQZ"":""41480539-1901-7xx4-nn14-640797266645"",""LOYKKcKTiwvAK"":""hzCMkj 492 InlotRfcRJ rXfAxG"",""xYNMluUwIwxgf"":""u19K69c4-57Y8-9668-aH17-v422H3oc5421""}",qfgqMs 770 ppePpySWCg gkHOch,44388793-0195-3dy0-iZ09-903941347363,,tvcQi,,,4Q99:253:w604:n668::11,E49S42l0-22Q1-8877-Jc21-o388E0rx6883,5K09:692:D411:S626::83,UDNB,UXOxdIzWzW,,,HwCFc,,zIcmy,JLFK,5,61w45e47-1Lj5-01B6-05Qy-9ROGWa2m2t90,rg6J723A-0Fja-620R-K260-747llu76aaC1,912,,,BQEpe://AJZYOTeZlFvL.ExswvLLVXc.zks/AsdOq/BQqmFpekdqKACmTWuymgTnTnSkUJO/BmfIrHSejY/__YzQxMOtd__.sis,xDzPjVRsteQu,,f02053d9-41T2-2VrS-e36V-c5723059469T,SHwYF://oTlgGKgEvaUO.xdIgTgWTwU.RVv/paBdz/CmHoZsbMqsoiWDqrPhXeJiAveEBOT/,ZZF,__DEAxOHsd__.uKk,GcFyKPoZYK,,BU547736@gjQaSapbhgyM.zqw,L:9n.M|ntJnLusMHU|70355306xf7119vz@LxyE.fpl,LlS69w70-9Aje-1j94-0r90-lySRwC72HsF2,8,8
